Date,Open,High,Low,Close,Volume,Future_Close,Return,Label
2020-01-01 22:00,1.12106,1.12166,1.12106,1.12143,1215,1.11635,-0.004529930535120297,-1
2020-01-01 23:00,1.12143,1.12218,1.12142,1.12188,1407,1.11627,-0.005000534816557822,-1
2020-01-02 0:00,1.12188,1.1219,1.12157,1.12183,1790,1.11653,-0.004724423486624607,-1
2020-01-02 1:00,1.12182,1.12244,1.1218,1.12209,3135,1.11657,-0.004919391492660963,-1
2020-01-02 2:00,1.1221,1.12245,1.12184,1.12222,2121,1.11642,-0.005168327065994238,-1
2020-01-02 3:00,1.12224,1.12231,1.12124,1.12132,2551,1.11623,-0.004539292976135312,-1
2020-01-02 4:00,1.12132,1.12143,1.12008,1.12012,2657,1.11607,-0.0036156840338535945,-1
2020-01-02 5:00,1.12011,1.12044,1.12009,1.12043,3426,1.11646,-0.003543282489758437,-1
2020-01-02 6:00,1.12044,1.12077,1.12036,1.12077,3330,1.11785,-0.0026053516778643537,0
2020-01-02 7:00,1.12078,1.12102,1.12043,1.12098,6753,1.11932,-0.0014808471159164505,0
2020-01-02 8:00,1.12099,1.12137,1.12051,1.1212,7199,1.11964,-0.001391366393150184,0
2020-01-02 9:00,1.12119,1.12141,1.12011,1.1203,6928,1.12032,1.785236097462395e-05,0
2020-01-02 10:00,1.1203,1.12039,1.11927,1.11982,7232,1.11981,-8.930006608287577e-06,0
2020-01-02 11:00,1.11984,1.12021,1.11842,1.11848,8869,1.11976,0.0011444102710822524,0
2020-01-02 12:00,1.11847,1.11943,1.11829,1.1193,7015,1.11831,-0.0008844813722862499,0
2020-01-02 13:00,1.11929,1.1197,1.11896,1.11963,188199,1.11886,-0.0006877271955912923,0
2020-01-02 14:00,1.11963,1.11965,1.117,1.11741,121650,1.11872,0.0011723539255956705,0
2020-01-02 15:00,1.11739,1.12023,1.11708,1.12005,42486,1.1195,-0.0004910495067185217,0
2020-01-02 16:00,1.12006,1.1203,1.11651,1.11661,44095,1.11919,0.0023105650137467126,0
2020-01-02 17:00,1.11661,1.11719,1.11635,1.11698,8149,1.11912,0.0019158803201488883,0
2020-01-02 18:00,1.11698,1.11723,1.11636,1.11702,6862,1.11936,0.0020948595369822964,0
2020-01-02 19:00,1.11702,1.11703,1.11642,1.11663,5631,1.11968,0.002731432972425951,0
2020-01-02 20:00,1.11662,1.11715,1.11659,1.11693,3695,1.11955,0.0023457154879895636,0
2020-01-02 21:00,1.11692,1.11735,1.11689,1.11722,1521,1.11954,0.0020765829469575614,0
2020-01-02 22:00,1.11722,1.1173,1.11687,1.11713,839,1.11897,0.0016470777796675495,0
2020-01-02 23:00,1.11712,1.11734,1.11701,1.11708,1115,1.11934,0.0020231317363124113,0
2020-01-03 0:00,1.11707,1.1176,1.11698,1.11754,1771,1.11913,0.0014227678651324016,0
2020-01-03 1:00,1.11753,1.11784,1.11722,1.11735,3335,1.11922,0.001673602720723144,0
2020-01-03 2:00,1.11735,1.11774,1.11718,1.11725,6199,1.11909,0.0016469008726782697,0
2020-01-03 3:00,1.11725,1.11736,1.11695,1.1172,3516,1.1183,0.0009846043680630245,0
2020-01-03 4:00,1.1172,1.11749,1.11685,1.117,2754,1.11816,0.0010384959713518604,0
2020-01-03 5:00,1.117,1.11706,1.11643,1.11663,4027,1.1174,0.0006895748815631819,0
2020-01-03 6:00,1.11663,1.11695,1.11638,1.11691,2993,1.11847,0.0013967105675478653,0
2020-01-03 7:00,1.11691,1.11715,1.11521,1.11532,9234,1.11845,0.002806369472438286,0
2020-01-03 8:00,1.11531,1.11604,1.11505,1.11512,12278,1.11762,0.002241911184446721,0
2020-01-03 9:00,1.11512,1.11522,1.114,1.11401,11538,1.11816,0.003725280742542747,1
2020-01-03 10:00,1.114,1.11433,1.11307,1.1136,10711,1.11748,0.0034841954022990507,1
2020-01-03 11:00,1.11361,1.11361,1.11249,1.113,9105,1.11561,0.002345013477089042,0
2020-01-03 12:00,1.113,1.11426,1.11281,1.11391,8115,1.11478,0.0007810325789336936,0
2020-01-03 13:00,1.11392,1.11488,1.11373,1.11381,10360,1.11417,0.0003232149109813065,0
2020-01-03 14:00,1.1138,1.11541,1.11353,1.11522,11181,1.11369,-0.0013719266153763288,0
2020-01-03 15:00,1.11525,1.11674,1.11525,1.11633,13280,1.11424,-0.0018722062472568135,0
2020-01-03 16:00,1.11634,1.11798,1.11624,1.11719,34952,1.11434,-0.002551043242420503,0
2020-01-03 17:00,1.1172,1.1174,1.11679,1.11721,5323,1.11445,-0.002470439756178444,0
2020-01-03 18:00,1.11721,1.11732,1.11659,1.11666,5772,1.11438,-0.0020418032346462,0
2020-01-03 19:00,1.11665,1.11681,1.11612,1.11673,6343,1.11526,-0.0013163432521737795,0
2020-01-03 20:00,1.11673,1.11674,1.116,1.11616,3139,1.11477,-0.0012453411697247452,0
2020-01-03 21:00,1.11614,1.1162,1.11523,1.11548,1496,1.1154,-7.171800480521018e-05,0
2020-01-06 0:00,1.11603,1.11685,1.116,1.11635,3970,1.11586,-0.0004389304429612828,0
2020-01-06 1:00,1.11635,1.11653,1.11612,1.11627,4648,1.11557,-0.0006270884284269584,0
2020-01-06 2:00,1.11628,1.11671,1.11624,1.11653,2649,1.11586,-0.0006000734418242226,0
2020-01-06 3:00,1.11654,1.11709,1.11653,1.11657,3670,1.11546,-0.000994115908541482,0
2020-01-06 4:00,1.11658,1.11661,1.11616,1.11642,4389,1.11476,-0.0014868956127621624,0
2020-01-06 5:00,1.11644,1.11651,1.11606,1.11623,2628,1.11492,-0.0011735932558702977,0
2020-01-06 6:00,1.11622,1.11624,1.11571,1.11607,3709,1.115,-0.0009587212271631174,0
2020-01-06 7:00,1.11606,1.11667,1.11597,1.11646,7582,1.11511,-0.001209179012235051,0
2020-01-06 8:00,1.11647,1.11799,1.11632,1.11785,9295,1.11348,-0.003909290155208689,-1
2020-01-06 9:00,1.11786,1.11936,1.11751,1.11932,10287,1.11383,-0.004904763606475404,-1
2020-01-06 10:00,1.11934,1.11996,1.11899,1.11964,8438,1.11273,-0.006171626594262403,-1
2020-01-06 11:00,1.11963,1.12055,1.11962,1.12032,7970,1.11271,-0.006792702085118396,-1
2020-01-06 12:00,1.12032,1.12043,1.11951,1.11981,6371,1.11167,-0.0072690902921032086,-1
2020-01-06 13:00,1.11982,1.12032,1.11911,1.11976,8723,1.11199,-0.0069389869257698855,-1
2020-01-06 14:00,1.11976,1.12002,1.11825,1.11831,12588,1.11245,-0.005240049717877837,-1
2020-01-06 15:00,1.11832,1.11902,1.11821,1.11886,11356,1.11198,-0.006149116064565696,-1
2020-01-06 16:00,1.11887,1.11896,1.11809,1.11872,9042,1.11164,-0.006328661327231089,-1
2020-01-06 17:00,1.11872,1.1196,1.11842,1.1195,5418,1.1118,-0.006878070567217565,-1
2020-01-06 18:00,1.11952,1.11979,1.11917,1.11919,4388,1.11131,-0.007040806297411439,-1
2020-01-06 19:00,1.11918,1.11928,1.11879,1.11912,3806,1.11112,-0.00714847380084338,-1
2020-01-06 20:00,1.11914,1.11939,1.11889,1.11936,3434,1.11118,-0.00730774728416228,-1
2020-01-06 21:00,1.11936,1.11989,1.11928,1.11968,1230,1.11053,-0.008171977707916556,-1
2020-01-06 22:00,1.1196,1.11961,1.11928,1.11955,2344,1.11097,-0.0076637934884552505,-1
2020-01-06 23:00,1.11955,1.11975,1.11941,1.11954,2051,1.11129,-0.007369098022402154,-1
2020-01-07 0:00,1.11953,1.11954,1.11891,1.11897,2834,1.11134,-0.0068187708338919295,-1
2020-01-07 1:00,1.11897,1.1197,1.11896,1.11934,3030,1.11174,-0.006789715367984783,-1
2020-01-07 2:00,1.11934,1.11934,1.11909,1.11913,2335,1.11152,-0.006799924941695679,-1
2020-01-07 3:00,1.11914,1.11943,1.11912,1.11922,2281,1.11152,-0.006879791283215142,-1
2020-01-07 4:00,1.11921,1.11934,1.11905,1.11909,2183,1.11154,-0.00674655300288618,-1
2020-01-07 5:00,1.11908,1.11924,1.11828,1.1183,2622,1.11182,-0.005794509523383784,-1
2020-01-07 6:00,1.11829,1.11897,1.11809,1.11816,6209,1.11123,-0.006197681905988461,-1
2020-01-07 7:00,1.11815,1.11854,1.11729,1.1174,8681,1.11152,-0.0052622158582422696,-1
2020-01-07 8:00,1.1174,1.11875,1.11726,1.11847,10387,1.11172,-0.006035029996334318,-1
2020-01-07 9:00,1.11846,1.11896,1.11805,1.11845,7984,1.10995,-0.0075998032992087294,-1
2020-01-07 10:00,1.11846,1.11862,1.11648,1.11762,9910,1.11096,-0.005959091641166148,-1
2020-01-07 11:00,1.11762,1.11849,1.1172,1.11816,9875,1.11046,-0.0068863132288760065,-1
2020-01-07 12:00,1.11817,1.11831,1.11708,1.11748,9096,1.11135,-0.005485556788488388,-1
2020-01-07 13:00,1.11746,1.11778,1.11548,1.11561,12855,1.11148,-0.003702010559245572,-1
2020-01-07 14:00,1.1156,1.11622,1.11465,1.11478,12690,1.11082,-0.0035522704031289987,-1
2020-01-07 15:00,1.11476,1.11516,1.11342,1.11417,14871,1.11022,-0.003545239954405588,-1
2020-01-07 16:00,1.11417,1.11439,1.11335,1.11369,8469,1.1106,-0.0027745602456697993,0
2020-01-07 17:00,1.11369,1.11473,1.11366,1.11424,6709,1.11046,-0.00339244686961504,-1
2020-01-07 18:00,1.11425,1.11495,1.11414,1.11434,4201,1.1105,-0.003445985964786402,-1
2020-01-07 19:00,1.11435,1.1145,1.11417,1.11445,4647,1.11061,-0.003445645834267874,-1
2020-01-07 20:00,1.11446,1.11477,1.11423,1.11438,4391,1.11062,-0.003374073475834072,-1
2020-01-07 21:00,1.11439,1.11536,1.11437,1.11526,2282,1.11051,-0.004259096533543616,-1
2020-01-07 22:00,1.11529,1.11536,1.11447,1.11477,1592,1.11065,-0.0036958296330186213,-1
