Date,Open,High,Low,Close,Volume,Future_Close,Return,Label
2017-08-22 19:00,1.28251,1.28274,1.28151,1.28223,3003,1.28024,-0.001551983653478639,0
2017-08-22 20:00,1.28222,1.28241,1.28174,1.28225,2609,1.27973,-0.001965295379216081,0
2017-08-22 21:00,1.28224,1.28247,1.28203,1.28222,1413,1.28001,-0.0017235731777697216,0
2017-08-22 22:00,1.28225,1.28258,1.28209,1.2822,2485,1.28024,-0.0015286226797691649,0
2017-08-22 23:00,1.2822,1.28259,1.28199,1.2822,1514,1.28038,-0.0014194353454998199,0
2017-08-23 0:00,1.2822,1.28242,1.28067,1.28126,4035,1.27899,-0.0017716934892215708,0
2017-08-23 1:00,1.28126,1.2816,1.28075,1.28146,3762,1.27868,-0.0021694005275233463,0
2017-08-23 2:00,1.28146,1.2824,1.28125,1.28237,3103,1.27873,-0.002838494350304588,0
2017-08-23 3:00,1.28235,1.28263,1.28184,1.28219,3586,1.2788,-0.002643913928512931,0
2017-08-23 4:00,1.28217,1.28217,1.28132,1.28148,2285,1.27862,-0.002231794487623562,0
2017-08-23 5:00,1.28148,1.28277,1.28145,1.28276,2531,1.27862,-0.00322741588449893,-1
2017-08-23 6:00,1.28273,1.28277,1.2816,1.28252,5227,1.2795,-0.0023547391073823754,0
2017-08-23 7:00,1.2825,1.28334,1.2799,1.28117,10281,1.27981,-0.001061529695512764,0
2017-08-23 8:00,1.2812,1.28214,1.27916,1.27996,7051,1.28128,0.001031282227569541,0
2017-08-23 9:00,1.27999,1.2811,1.27947,1.27985,5737,1.28243,0.002015861233738425,0
2017-08-23 10:00,1.27988,1.28066,1.27909,1.28057,5215,1.28219,0.001265061652232946,0
2017-08-23 11:00,1.28054,1.28193,1.28051,1.281,8435,1.28249,0.0011631537861045427,0
2017-08-23 12:00,1.28099,1.2812,1.27973,1.27993,6870,1.28283,0.002265748908143239,0
2017-08-23 13:00,1.27993,1.28016,1.27863,1.27907,8164,1.28162,0.0019936360011572063,0
2017-08-23 14:00,1.27911,1.2801,1.27887,1.27956,9571,1.27975,0.00014848854293658675,0
2017-08-23 15:00,1.27956,1.28028,1.27817,1.27859,7752,1.2801,0.0011809884325704179,0
2017-08-23 16:00,1.27863,1.27921,1.27795,1.27895,4454,1.27948,0.0004144024395011936,0
2017-08-23 17:00,1.27891,1.28023,1.27889,1.28017,3660,1.28023,4.68687752408492e-05,0
2017-08-23 18:00,1.28017,1.28062,1.27972,1.28055,4305,1.28029,-0.0002030377572138642,0
2017-08-23 19:00,1.28052,1.28067,1.27996,1.28024,5115,1.28026,1.562207086158729e-05,0
2017-08-23 20:00,1.28024,1.28042,1.27968,1.27973,3724,1.27993,0.00015628296593805935,0
2017-08-23 21:00,1.27974,1.28038,1.27963,1.28001,1327,1.28012,8.593682861834928e-05,0
2017-08-23 22:00,1.28005,1.28044,1.27963,1.28024,3632,1.28027,2.3433106292491956e-05,0
2017-08-23 23:00,1.28024,1.28058,1.28018,1.28038,2000,1.27994,-0.0003436479795060343,0
2017-08-24 0:00,1.28037,1.28037,1.27899,1.27899,4194,1.28057,0.001235349768176297,0
2017-08-24 1:00,1.27899,1.27932,1.27834,1.27868,7579,1.28064,0.0015328307316919698,0
2017-08-24 2:00,1.27867,1.27903,1.27776,1.27873,4197,1.28065,0.001501489759370811,0
2017-08-24 3:00,1.27872,1.27899,1.27809,1.2788,3754,1.28079,0.001556146387238222,0
2017-08-24 4:00,1.27879,1.27886,1.27835,1.27862,3390,1.28093,0.0018066352786596518,0
2017-08-24 5:00,1.27861,1.27898,1.27857,1.27862,4063,1.28124,0.0020490841688693973,0
2017-08-24 6:00,1.27861,1.28003,1.27738,1.2795,7872,1.28047,0.0007581086361858613,0
2017-08-24 7:00,1.2795,1.28133,1.27912,1.27981,7210,1.28059,0.000609465467530379,0
2017-08-24 8:00,1.27981,1.28163,1.27842,1.28128,7658,1.28124,-3.121878121881139e-05,0
2017-08-24 9:00,1.28128,1.28244,1.28059,1.28243,7120,1.28309,0.0005146479729889464,0
2017-08-24 10:00,1.28239,1.28309,1.2814,1.28219,5856,1.28362,0.0011152793267767969,0
2017-08-24 11:00,1.2822,1.28256,1.28163,1.28249,5196,1.28286,0.00028850127486368393,0
2017-08-24 12:00,1.28249,1.28367,1.2819,1.28283,6399,1.28276,-5.456685609162015e-05,0
2017-08-24 13:00,1.28283,1.28321,1.28074,1.28162,6361,1.28202,0.00031210499211931086,0
2017-08-24 14:00,1.28161,1.28183,1.27956,1.27975,7973,1.2877,0.006212150810705364,1
2017-08-24 15:00,1.27975,1.28064,1.27964,1.2801,6230,1.28726,0.0055933130224201655,1
2017-08-24 16:00,1.2801,1.2804,1.27907,1.27948,5209,1.28824,0.006846531403382761,1
2017-08-24 17:00,1.27947,1.28058,1.27935,1.28023,3270,1.2878,0.005913000007811142,1
2017-08-24 18:00,1.28023,1.28055,1.27992,1.28029,3211,1.2878,0.005865858516429956,1
2017-08-24 19:00,1.28029,1.28031,1.27964,1.28026,3503,1.28762,0.005748832268445581,1
2017-08-24 20:00,1.28027,1.28031,1.27966,1.27993,4010,1.28761,0.006000328142945266,1
2017-08-24 21:00,1.27989,1.28054,1.27975,1.28012,5629,1.28928,0.007155579164453307,1
2017-08-24 22:00,1.28007,1.28032,1.27962,1.28027,4172,1.28893,0.006764198176947067,1
2017-08-24 23:00,1.28026,1.28057,1.27959,1.27994,7985,1.28856,0.006734690688625866,1
2017-08-25 0:00,1.27996,1.28084,1.27956,1.28057,5422,1.28827,0.006012947359379073,1
2017-08-25 1:00,1.28057,1.28084,1.28019,1.28064,4586,1.28783,0.0056143803098451794,1
2017-08-25 2:00,1.28064,1.28079,1.28035,1.28065,2824,1.28918,0.00666068012337484,1
2017-08-25 3:00,1.28065,1.28101,1.28057,1.28079,2717,1.28983,0.0070581438018721965,1
2017-08-25 4:00,1.2808,1.28108,1.28063,1.28093,3900,1.28938,0.00659676953463495,1
2017-08-25 5:00,1.28093,1.28138,1.28085,1.28124,2493,1.29044,0.007180543848147147,1
2017-08-25 6:00,1.28121,1.28121,1.27997,1.28047,3645,1.28984,0.007317625559364993,1
2017-08-25 7:00,1.28047,1.28098,1.27941,1.28059,6062,1.28985,0.007231041941605065,1
2017-08-25 8:00,1.28059,1.28179,1.28047,1.28124,5207,1.29142,0.007945427866754118,1
2017-08-25 9:00,1.28124,1.28309,1.28124,1.28309,5258,1.29123,0.006344060042553501,1
2017-08-25 10:00,1.2831,1.28395,1.2825,1.28362,6281,1.29246,0.00688677334413601,1
2017-08-25 11:00,1.28363,1.28397,1.28284,1.28286,4935,1.2929,0.007826263193177807,1
2017-08-25 12:00,1.28287,1.28298,1.28186,1.28276,6392,1.29267,0.007725529327387903,1
2017-08-25 13:00,1.28285,1.28417,1.28124,1.28202,8041,1.29326,0.00876741392489988,1
2017-08-25 14:00,1.28203,1.28848,1.28165,1.2877,15154,1.29375,0.004698299293313557,1
2017-08-25 15:00,1.28768,1.28868,1.28726,1.28726,8238,1.29388,0.0051427062131970125,1
2017-08-25 16:00,1.28723,1.28864,1.28704,1.28824,5497,1.29294,0.0036483884990374804,1
2017-08-25 17:00,1.28828,1.28875,1.28775,1.2878,5305,1.29306,0.004084485168504459,1
2017-08-25 18:00,1.28784,1.28798,1.28724,1.2878,4037,1.29295,0.003999068178288434,1
2017-08-25 19:00,1.28779,1.28887,1.28684,1.28762,12427,1.29293,0.004123887482331723,1
2017-08-25 20:00,1.28759,1.28827,1.28674,1.28761,6591,1.2926,0.0038753970534557425,1
2017-08-28 0:00,1.29032,1.29069,1.28893,1.28928,4510,1.29309,0.002955137751303072,0
2017-08-28 1:00,1.28928,1.28928,1.28843,1.28893,6220,1.29349,0.0035378181902818717,1
2017-08-28 2:00,1.28893,1.28897,1.28826,1.28856,3822,1.29379,0.004058794313031688,1
2017-08-28 3:00,1.28856,1.28859,1.28814,1.28827,1751,1.29403,0.0044711124220855325,1
2017-08-28 4:00,1.28827,1.28833,1.28774,1.28783,3030,1.29439,0.0050938400254691985,1
2017-08-28 5:00,1.28784,1.28934,1.28734,1.28918,4264,1.2944,0.004049085465179347,1
2017-08-28 6:00,1.2891,1.2899,1.28806,1.28983,5261,1.29603,0.004806835009264709,1
2017-08-28 7:00,1.28981,1.29097,1.28823,1.28938,6258,1.2966,0.005599590500860785,1
2017-08-28 8:00,1.28937,1.29045,1.28929,1.29044,5270,1.29603,0.004331855801122053,1
2017-08-28 9:00,1.29045,1.29072,1.28979,1.28984,4978,1.29683,0.005419276809526696,1
2017-08-28 10:00,1.28983,1.29005,1.28954,1.28985,4870,1.29489,0.003907431096639158,1
2017-08-28 11:00,1.28987,1.29233,1.28976,1.29142,5881,1.29545,0.0031205959331588318,1
2017-08-28 12:00,1.29142,1.29222,1.29103,1.29123,6365,1.2955,0.003306924405411804,1
2017-08-28 13:00,1.29123,1.29269,1.29067,1.29246,6046,1.29452,0.0015938597712887859,0
2017-08-28 14:00,1.29246,1.29317,1.29132,1.2929,5737,1.29515,0.001740273803078507,0
2017-08-28 15:00,1.29293,1.29303,1.29164,1.29267,6185,1.29356,0.0006884974510121822,0
2017-08-28 16:00,1.29267,1.29344,1.29266,1.29326,4214,1.2927,-0.00043301424307573555,0
2017-08-28 17:00,1.29327,1.29418,1.29323,1.29375,3975,1.29247,-0.000989371980676279,0
2017-08-28 18:00,1.29375,1.29427,1.29344,1.29388,4846,1.29226,-0.0012520481033789777,0
2017-08-28 19:00,1.29387,1.29391,1.29254,1.29294,3359,1.29203,-0.0007038222964715901,0
2017-08-28 20:00,1.29289,1.29335,1.29282,1.29306,3346,1.29172,-0.0010363014863966624,0
2017-08-28 21:00,1.29309,1.29356,1.2927,1.29295,1818,1.29195,-0.0007734251131135128,0
2017-08-28 22:00,1.29292,1.29357,1.29206,1.29293,9218,1.29279,-0.00010828119078354348,0
2017-08-28 23:00,1.29292,1.29312,1.29225,1.2926,4491,1.29222,-0.00029398112331735504,0
2017-08-29 0:00,1.29266,1.29365,1.2926,1.29309,5346,1.29251,-0.0004485379981284954,0
2017-08-29 1:00,1.29309,1.29373,1.29288,1.29349,4526,1.29246,-0.0007962952941268364,0
2017-08-29 2:00,1.29349,1.29417,1.29326,1.29379,3301,1.29266,-0.000873402947928259,0
2017-08-29 3:00,1.29379,1.29416,1.29355,1.29403,4404,1.29331,-0.0005564013199076401,0
2017-08-29 4:00,1.29402,1.29458,1.29388,1.29439,2488,1.293,-0.0010738649093395836,0
2017-08-29 5:00,1.2944,1.29468,1.2941,1.2944,3156,1.29262,-0.0013751545117428599,0
2017-08-29 6:00,1.29438,1.29627,1.2943,1.29603,7763,1.29086,-0.003989105190466358,-1
2017-08-29 7:00,1.29602,1.29661,1.29443,1.2966,11021,1.29256,-0.0031158414314360616,-1
2017-08-29 8:00,1.29656,1.29783,1.29573,1.29603,8957,1.29167,-0.003364119657723874,-1
2017-08-29 9:00,1.29604,1.29724,1.29599,1.29683,7705,1.29243,-0.0033928888134913127,-1
2017-08-29 10:00,1.29681,1.29703,1.29452,1.29489,6589,1.29265,-0.0017298766690606593,0
2017-08-29 11:00,1.29488,1.2958,1.29472,1.29545,6011,1.29221,-0.0025010614072329407,0
2017-08-29 12:00,1.29546,1.29726,1.29531,1.2955,7709,1.28977,-0.0044230027016596285,-1
2017-08-29 13:00,1.29552,1.29553,1.29337,1.29452,9240,1.29153,-0.0023097364274015098,0
2017-08-29 14:00,1.29451,1.29523,1.29252,1.29515,10551,1.29192,-0.0024939196232097727,0
2017-08-29 15:00,1.29514,1.29529,1.29343,1.29356,9039,1.29335,-0.00016234268221038128,0
2017-08-29 16:00,1.29357,1.29375,1.29245,1.2927,5686,1.29324,0.0004177303318635417,0
2017-08-29 17:00,1.29272,1.2932,1.29192,1.29247,4931,1.29297,0.0003868561746114274,0
2017-08-29 18:00,1.29248,1.29279,1.29173,1.29226,5641,1.2925,0.00018572113970871662,0
2017-08-29 19:00,1.2923,1.29318,1.29195,1.29203,6016,1.29191,-9.287710037697572e-05,0
2017-08-29 20:00,1.29205,1.29238,1.29146,1.29172,4933,1.29239,0.0005186882606136312,0
2017-08-29 21:00,1.29171,1.29224,1.29171,1.29195,1084,1.29242,0.0003637911683889161,0
2017-08-29 22:00,1.29201,1.29283,1.29201,1.29279,3068,1.29226,-0.0004099660424354834,0
2017-08-29 23:00,1.29279,1.29286,1.29209,1.29222,2048,1.29192,-0.00023215861076286703,0
2017-08-30 0:00,1.29223,1.29253,1.29179,1.29251,3491,1.29212,-0.00030173847784553676,0
2017-08-30 1:00,1.29251,1.29277,1.29178,1.29246,4522,1.29095,-0.0011683146867214056,0
2017-08-30 2:00,1.29253,1.29282,1.29215,1.29266,2587,1.2911,-0.0012068138566986297,0
2017-08-30 3:00,1.29266,1.29349,1.2926,1.29331,3504,1.29123,-0.0016082764379768966,0
2017-08-30 4:00,1.29329,1.29379,1.29299,1.293,3267,1.2926,-0.00030935808197984915,0
2017-08-30 5:00,1.293,1.29302,1.29255,1.29262,3816,1.2921,-0.00040228373381201443,0
2017-08-30 6:00,1.29264,1.29266,1.2903,1.29086,7997,1.29162,0.0005887547836327389,0
2017-08-30 7:00,1.29083,1.29325,1.2896,1.29256,8872,1.29023,-0.0018026242495512435,0
2017-08-30 8:00,1.29259,1.29313,1.29081,1.29167,6648,1.28928,-0.0018503178056316072,0
2017-08-30 9:00,1.29162,1.29328,1.2904,1.29243,6026,1.28852,-0.0030253089142157075,-1
2017-08-30 10:00,1.29243,1.29334,1.29214,1.29265,4616,1.28795,-0.003635941670212417,-1
2017-08-30 11:00,1.29266,1.29294,1.29152,1.29221,6653,1.28567,-0.0050610968805380185,-1
2017-08-30 12:00,1.29222,1.29288,1.28785,1.28977,10317,1.2875,-0.0017600037215937947,0
2017-08-30 13:00,1.28982,1.29262,1.28982,1.29153,8009,1.28679,-0.0036700657359874933,-1
2017-08-30 14:00,1.29153,1.29265,1.29031,1.29192,8340,1.2886,-0.0025698185646170213,0
2017-08-30 15:00,1.29192,1.29356,1.29103,1.29335,8070,1.28864,-0.0036417056481230503,-1
2017-08-30 16:00,1.29335,1.29376,1.29263,1.29324,6909,1.28939,-0.002977018960131028,0
2017-08-30 17:00,1.29324,1.29347,1.29252,1.29297,6842,1.29118,-0.0013844095377308907,0
2017-08-30 18:00,1.29298,1.29314,1.29181,1.2925,5373,1.29329,0.000611218568665528,0
2017-08-30 19:00,1.29248,1.29248,1.29172,1.29191,4720,1.29312,0.0009365977506174961,0
2017-08-30 20:00,1.29195,1.29245,1.29176,1.29239,3162,1.29286,0.0003636673140461344,0
2017-08-30 21:00,1.29232,1.29272,1.2919,1.29242,3830,1.29264,0.000170223302022654,0
2017-08-30 22:00,1.29241,1.29266,1.2922,1.29226,2573,1.29408,0.0014083853094577492,0
