Date,Open,High,Low,Close,Volume,Future_Close,Return,Label
2020-01-01 22:00,1.12106,1.12166,1.12106,1.12143,1215,1.11713,-0.003834390019885281,-1
2020-01-01 23:00,1.12143,1.12218,1.12142,1.12188,1407,1.11708,-0.004278532463364959,-1
2020-01-02 0:00,1.12188,1.1219,1.12157,1.12183,1790,1.11754,-0.003824108822192418,-1
2020-01-02 1:00,1.12182,1.12244,1.1218,1.12209,3135,1.11735,-0.0042242600860893376,-1
2020-01-02 2:00,1.1221,1.12245,1.12184,1.12222,2121,1.11725,-0.004428721641032918,-1
2020-01-02 3:00,1.12224,1.12231,1.12124,1.12132,2551,1.1172,-0.003674241073021167,-1
2020-01-02 4:00,1.12132,1.12143,1.12008,1.12012,2657,1.117,-0.002785415848301942,0
2020-01-02 5:00,1.12011,1.12044,1.12009,1.12043,3426,1.11663,-0.0033915550279803863,-1
2020-01-02 6:00,1.12044,1.12077,1.12036,1.12077,3330,1.11691,-0.0034440607796425438,-1
2020-01-02 7:00,1.12078,1.12102,1.12043,1.12098,6753,1.11532,-0.005049153419329544,-1
2020-01-02 8:00,1.12099,1.12137,1.12051,1.1212,7199,1.11512,-0.005422761327149583,-1
2020-01-02 9:00,1.12119,1.12141,1.12011,1.1203,6928,1.11401,-0.005614567526555536,-1
2020-01-02 10:00,1.1203,1.12039,1.11927,1.11982,7232,1.1136,-0.005554464110303581,-1
2020-01-02 11:00,1.11984,1.12021,1.11842,1.11848,8869,1.113,-0.004899506473070581,-1
2020-01-02 12:00,1.11847,1.11943,1.11829,1.1193,7015,1.11391,-0.004815509693558484,-1
2020-01-02 13:00,1.11929,1.1197,1.11896,1.11963,188199,1.11381,-0.005198145816028399,-1
2020-01-02 14:00,1.11963,1.11965,1.117,1.11741,121650,1.11522,-0.001959889387064706,0
2020-01-02 15:00,1.11739,1.12023,1.11708,1.12005,42486,1.11633,-0.003321280299986573,-1
2020-01-02 16:00,1.12006,1.1203,1.11651,1.11661,44095,1.11719,0.0005194293441754816,0
2020-01-02 17:00,1.11661,1.11719,1.11635,1.11698,8149,1.11721,0.00020591237085709757,0
2020-01-02 18:00,1.11698,1.11723,1.11636,1.11702,6862,1.11666,-0.0003222860826126439,0
2020-01-02 19:00,1.11702,1.11703,1.11642,1.11663,5631,1.11673,8.955517942377256e-05,0
2020-01-02 20:00,1.11662,1.11715,1.11659,1.11693,3695,1.11616,-0.0006893896663174859,0
2020-01-02 21:00,1.11692,1.11735,1.11689,1.11722,1521,1.11548,-0.001557437210218282,0
2020-01-02 22:00,1.11722,1.1173,1.11687,1.11713,839,1.11635,-0.0006982177544242463,0
2020-01-02 23:00,1.11712,1.11734,1.11701,1.11708,1115,1.11627,-0.000725104737350879,0
2020-01-03 0:00,1.11707,1.1176,1.11698,1.11754,1771,1.11653,-0.0009037707822537877,0
2020-01-03 1:00,1.11753,1.11784,1.11722,1.11735,3335,1.11657,-0.0006980802792321272,0
2020-01-03 2:00,1.11735,1.11774,1.11718,1.11725,6199,1.11642,-0.0007428955023496275,0
2020-01-03 3:00,1.11725,1.11736,1.11695,1.1172,3516,1.11623,-0.0008682420336555419,0
2020-01-03 4:00,1.1172,1.11749,1.11685,1.117,2754,1.11607,-0.0008325872873770068,0
2020-01-03 5:00,1.117,1.11706,1.11643,1.11663,4027,1.11646,-0.00015224380502043555,0
2020-01-03 6:00,1.11663,1.11695,1.11638,1.11691,2993,1.11785,0.0008416076496762237,0
2020-01-03 7:00,1.11691,1.11715,1.11521,1.11532,9234,1.11932,0.003586414661263193,1
2020-01-03 8:00,1.11531,1.11604,1.11505,1.11512,12278,1.11964,0.004053375421479322,1
2020-01-03 9:00,1.11512,1.11522,1.114,1.11401,11538,1.12032,0.005664222044685419,1
2020-01-03 10:00,1.114,1.11433,1.11307,1.1136,10711,1.11981,0.005576508620689591,1
2020-01-03 11:00,1.11361,1.11361,1.11249,1.113,9105,1.11976,0.0060736747529201995,1
2020-01-03 12:00,1.113,1.11426,1.11281,1.11391,8115,1.11831,0.003950049824491986,1
2020-01-03 13:00,1.11392,1.11488,1.11373,1.11381,10360,1.11886,0.004533986945708834,1
2020-01-03 14:00,1.1138,1.11541,1.11353,1.11522,11181,1.11872,0.003138394218181073,1
2020-01-03 15:00,1.11525,1.11674,1.11525,1.11633,13280,1.1195,0.002839662107082974,0
2020-01-03 16:00,1.11634,1.11798,1.11624,1.11719,34952,1.11919,0.0017902057841547858,0
2020-01-03 17:00,1.1172,1.1174,1.11679,1.11721,5323,1.11912,0.0017096159182248272,0
2020-01-03 18:00,1.11721,1.11732,1.11659,1.11666,5772,1.11936,0.0024179248831335265,0
2020-01-03 19:00,1.11665,1.11681,1.11612,1.11673,6343,1.11968,0.0026416412203487116,0
2020-01-03 20:00,1.11673,1.11674,1.116,1.11616,3139,1.11955,0.003037198967889898,1
2020-01-03 21:00,1.11614,1.1162,1.11523,1.11548,1496,1.11954,0.003639688743859004,1
2020-01-06 0:00,1.11603,1.11685,1.116,1.11635,3970,1.11897,0.002346934205222473,0
2020-01-06 1:00,1.11635,1.11653,1.11612,1.11627,4648,1.11934,0.0027502306789575215,0
2020-01-06 2:00,1.11628,1.11671,1.11624,1.11653,2649,1.11913,0.0023286432070790397,0
2020-01-06 3:00,1.11654,1.11709,1.11653,1.11657,3670,1.11922,0.0023733397816527724,0
2020-01-06 4:00,1.11658,1.11661,1.11616,1.11642,4389,1.11909,0.002391573063900587,0
2020-01-06 5:00,1.11644,1.11651,1.11606,1.11623,2628,1.1183,0.0018544565188178819,0
2020-01-06 6:00,1.11622,1.11624,1.11571,1.11607,3709,1.11816,0.0018726423969823713,0
2020-01-06 7:00,1.11606,1.11667,1.11597,1.11646,7582,1.1174,0.000841946867778498,0
2020-01-06 8:00,1.11647,1.11799,1.11632,1.11785,9295,1.11847,0.0005546361318602422,0
2020-01-06 9:00,1.11786,1.11936,1.11751,1.11932,10287,1.11845,-0.0007772576206984683,0
2020-01-06 10:00,1.11934,1.11996,1.11899,1.11964,8438,1.11762,-0.0018041513343574067,0
2020-01-06 11:00,1.11963,1.12055,1.11962,1.12032,7970,1.11816,-0.001928020565552635,0
2020-01-06 12:00,1.12032,1.12043,1.11951,1.11981,6371,1.11748,-0.0020807101204668443,0
2020-01-06 13:00,1.11982,1.12032,1.11911,1.11976,8723,1.11561,-0.003706151318139672,-1
2020-01-06 14:00,1.11976,1.12002,1.11825,1.11831,12588,1.11478,-0.003156548720837482,-1
2020-01-06 15:00,1.11832,1.11902,1.11821,1.11886,11356,1.11417,-0.004191766619594861,-1
2020-01-06 16:00,1.11887,1.11896,1.11809,1.11872,9042,1.11369,-0.004496209954233277,-1
2020-01-06 17:00,1.11872,1.1196,1.11842,1.1195,5418,1.11424,-0.0046985261277355805,-1
2020-01-06 18:00,1.11952,1.11979,1.11917,1.11919,4388,1.11434,-0.004333491185589344,-1
2020-01-06 19:00,1.11918,1.11928,1.11879,1.11912,3806,1.11445,-0.004172921581242384,-1
2020-01-06 20:00,1.11914,1.11939,1.11889,1.11936,3434,1.11438,-0.0044489708404802375,-1
2020-01-06 21:00,1.11936,1.11989,1.11928,1.11968,1230,1.11526,-0.0039475564446985745,-1
2020-01-06 22:00,1.1196,1.11961,1.11928,1.11955,2344,1.11477,-0.004269572596132365,-1
2020-01-06 23:00,1.11955,1.11975,1.11941,1.11954,2051,1.1154,-0.0036979473712417388,-1
2020-01-07 0:00,1.11953,1.11954,1.11891,1.11897,2834,1.11586,-0.0027793417160424383,0
2020-01-07 1:00,1.11897,1.1197,1.11896,1.11934,3030,1.11557,-0.0033680561759609207,-1
2020-01-07 2:00,1.11934,1.11934,1.11909,1.11913,2335,1.11586,-0.0029219125570755233,0
2020-01-07 3:00,1.11914,1.11943,1.11912,1.11922,2281,1.11546,-0.003359482496739008,-1
2020-01-07 4:00,1.11921,1.11934,1.11905,1.11909,2183,1.11476,-0.003869215165893669,-1
2020-01-07 5:00,1.11908,1.11924,1.11828,1.1183,2622,1.11492,-0.003022444782258882,-1
2020-01-07 6:00,1.11829,1.11897,1.11809,1.11816,6209,1.115,-0.00282607140301927,0
2020-01-07 7:00,1.11815,1.11854,1.11729,1.1174,8681,1.11511,-0.002049400393771217,0
2020-01-07 8:00,1.1174,1.11875,1.11726,1.11847,10387,1.11348,-0.0044614518046974805,-1
2020-01-07 9:00,1.11846,1.11896,1.11805,1.11845,7984,1.11383,-0.004130716616746244,-1
